Length (m),Beam (m),Draft (m),a_surge,b_surge,c_surge,d_surge,e_surge,f_surge,g_surge,r_squared_surge,a_sway,b_sway,c_sway,d_sway,e_sway,f_sway,g_sway,r_squared_sway,a_heave,b_heave,c_heave,d_heave,e_heave,f_heave,g_heave,r_squared_heave,a_roll,b_roll,c_roll,d_roll,e_roll,f_roll,g_roll,r_squared_roll,a_pitch,b_pitch,c_pitch,d_pitch,e_pitch,f_pitch,g_pitch,r_squared_pitch,a_yaw,b_yaw,c_yaw,d_yaw,e_yaw,f_yaw,g_yaw,r_squared_yaw
4,3,-0.083333333,-1.68E-05,0.000723957,-0.011987223,0.09327958,-0.31426831,0.130975875,1.14016171,0.981360817,0,0,0,0,0,0,0,1,-3.57E-06,0.000295149,-0.007478066,0.081501583,-0.382317071,0.465901705,0.915444221,0.985646625,2.90E-08,-9.37E-07,9.92E-06,-2.80E-05,-0.000117471,0.000489852,0.00042249,0.924689205,0.004712344,-0.176927386,2.471516408,-15.45158029,39.23808702,-20.48803355,1.083350191,0.843250177,-3.27E-09,1.49E-07,-2.58E-06,2.04E-05,-6.49E-05,-3.80E-06,0.000280955,0.945802248
4,3,-0.125,-1.75E-05,0.000746571,-0.012236182,0.094221055,-0.313523468,0.121731925,1.142896205,0.978875633,0,0,0,0,0,0,0,1,-3.10E-06,0.000287983,-0.007574844,0.08397677,-0.397769295,0.495612715,0.908083942,0.981273009,5.90E-08,-2.04E-06,2.51E-05,-0.000125266,0.000170885,0.000125842,0.000621895,0.89322108,0.005005859,-0.187079229,2.598190539,-16.12061758,40.48784196,-20.53463715,0.807465936,0.793569521,7.18E-10,-1.16E-08,-1.12E-07,2.74E-06,-7.95E-06,-6.64E-05,0.000292001,0.920101288
4,3,-0.166666667,-2.77E-05,0.001162015,-0.018639829,0.139877026,-0.456981936,0.263879588,1.123271022,0.977949541,0,0,0,0,0,0,0,1,-2.61E-05,0.001110682,-0.018329103,0.144582903,-0.522612284,0.50388475,0.929355543,0.989536371,1.10E-08,-3.48E-07,2.25E-06,2.39E-05,-0.000299241,0.000638653,0.001182742,0.937911979,0.002064854,-0.076339978,1.035942751,-6.071514725,12.51483814,3.3435354,-1.943138446,0.916950017,1.24E-08,-4.86E-07,7.30E-06,-5.24E-05,0.000187124,-0.000347894,0.000417691,0.95671653
4,3,-0.208333333,-2.92E-05,0.001205995,-0.019024533,0.140206444,-0.448306849,0.237828631,1.130089363,0.976287597,0,0,0,0,0,0,0,1,-2.41E-05,0.001037245,-0.017356894,0.139112182,-0.511405808,0.501099605,0.928413212,0.989378661,7.06E-08,-2.81E-06,4.02E-05,-0.000245229,0.000590294,-0.000597401,0.001811706,0.641314402,0.002355387,-0.087087708,1.183188881,-6.974139592,14.83880622,1.540762151,-1.771699987,0.909360102,1.26E-09,-4.78E-08,6.78E-07,-4.73E-06,2.23E-05,-0.000106529,0.000300686,0.896172754
4,3,-0.25,-2.99E-05,0.001226175,-0.019173636,0.139816657,-0.440537901,0.216743329,1.135383983,0.973884874,0,0,0,0,0,0,0,1,-2.23E-05,0.000980428,-0.016718632,0.13646218,-0.510451835,0.511651206,0.924574729,0.989381074,7.84E-08,-2.70E-06,3.30E-05,-0.000165158,0.000250539,-5.86E-05,0.001610331,0.843757234,0.002633839,-0.097108112,1.315654426,-7.745781134,16.65465817,0.458466178,-1.768826661,0.8867973,-7.09E-09,3.13E-07,-5.21E-06,3.99E-05,-0.000133107,0.000111851,0.000187448,0.673128185
4,3,-0.291666667,-3.02E-05,0.001225235,-0.018986445,0.137126593,-0.426482313,0.190382272,1.141423031,0.971088996,0,0,0,0,0,0,0,1,-2.11E-05,0.000942798,-0.016362378,0.135797169,-0.515983875,0.530082389,0.919245334,0.988602153,-7.66E-08,3.18E-06,-5.15E-05,0.00041137,-0.001653498,0.00275441,0.000320071,0.589442673,0.002889258,-0.106214549,1.434272094,-8.418428596,18.13928446,-0.186938322,-1.861150843,0.852227723,-2.08E-09,9.21E-08,-1.47E-06,9.65E-06,-1.45E-05,-9.31E-05,0.000301586,0.863294576
5,2,-0.1,-2.89E-05,0.001172551,-0.018151767,0.130881231,-0.404640795,0.160875063,1.146804355,0.972519281,0,0,0,0,0,0,0,1,-2.03E-05,0.000924728,-0.016290072,0.137056463,-0.527516213,0.555556558,0.912629536,0.986814981,3.16E-08,-8.59E-07,4.59E-06,5.58E-05,-0.000638082,0.001562728,0.000767707,0.917260927,0.003119837,-0.114321204,1.537789912,-8.986034472,19.29087591,-0.411823051,-2.043732297,0.807552676,-3.22E-09,1.47E-07,-2.59E-06,2.16E-05,-7.99E-05,6.36E-05,0.000193825,0.956879095
5,2,-0.15,-2.63E-05,0.0010696,-0.016627357,0.120378168,-0.371778305,0.123801231,1.152508697,0.978120003,0,0,0,0,0,0,0,1,-2.01E-05,0.000925625,-0.016496908,0.140214439,-0.544900602,0.587761423,0.904794038,0.983520017,6.66E-08,-2.24E-06,2.62E-05,-0.000113493,6.20E-05,0.000166019,0.001671094,0.951553533,0.003319985,-0.121311491,1.626055839,-9.45876663,20.1798526,-0.364341617,-2.26998235,0.765185868,1.84E-08,-7.36E-07,1.13E-05,-8.41E-05,0.000310626,-0.000546911,0.000453868,0.873631148
5,2,-0.2,2.15E-05,-0.000743421,0.009106456,-0.045188691,0.0749667,-0.164332496,1.168184356,0.980942034,0,0,0,0,0,0,0,1,3.52E-05,-0.001307863,0.0177096,-0.102294326,0.211914138,-0.137725054,1.010731441,0.993146895,6.96E-07,-2.88E-05,0.000451596,-0.003251103,0.010239869,-0.010724544,0.007540097,0.779771865,0.003955104,-0.186482501,3.301699545,-26.78285705,94.31484987,-99.1752439,18.4842159,0.813675112,5.05E-08,-1.84E-06,2.45E-05,-0.000143687,0.000365524,-0.000590285,0.001703724,0.953537441
5,2,-0.25,-2.87E-05,0.001191993,-0.018943509,0.140786416,-0.455109619,0.254610218,1.125489394,0.97736886,5.71E-09,-2.31E-07,3.62E-06,-2.78E-05,0.000107086,-0.000188358,0.000110144,0.919494078,-2.51E-05,0.00107344,-0.017804028,0.141421025,-0.515629454,0.502153192,0.928337388,0.991090786,2.24E-08,-7.96E-07,9.55E-06,-3.78E-05,-3.06E-05,0.000191466,0.000952554,0.865725216,0.002300988,-0.084870867,1.15108603,-6.778525136,14.40652772,1.653777208,-1.711869666,0.919935624,3.00E-09,-1.31E-07,2.30E-06,-2.08E-05,0.000104905,-0.000299256,0.000415866,0.929890756
5,2,-0.3,-2.95E-05,0.001213254,-0.019068402,0.139965012,-0.445319992,0.230798361,1.131901634,0.975497842,0,0,0,0,0,0,0,1,-2.27E-05,0.000989326,-0.01676031,0.135900892,-0.504923451,0.499472626,0.927609163,0.990956547,3.77E-08,-1.26E-06,1.45E-05,-5.90E-05,-1.32E-06,0.000191661,0.000958938,0.932212233,0.002435896,-0.090017903,1.222490692,-7.207894901,15.41043827,1.152948948,-1.752393309,0.906336848,-2.63E-09,1.10E-07,-1.75E-06,1.27E-05,-3.41E-05,-4.42E-05,0.000289665,0.897636554
5,2,-0.35,-3.02E-05,0.00123054,-0.019166934,0.13928223,-0.437391914,0.21129271,1.136817168,0.972953424,0,0,0,0,0,0,0,1,-2.15E-05,0.000953272,-0.016378884,0.134646586,-0.506883809,0.510968239,0.924060475,0.990529678,9.13E-09,-8.61E-08,-3.27E-06,5.97E-05,-0.000331059,0.000473611,0.000965309,0.547592881,0.002649167,-0.097633912,1.321986643,-7.776031254,16.69428251,0.486770418,-1.78611614,0.885962297,-8.21E-09,3.23E-07,-4.86E-06,3.43E-05,-0.000108297,7.70E-05,0.000195612,0.885493508
5,2.5,-0.12,-3.07E-05,0.001242238,-0.019200424,0.138391039,-0.430095879,0.195012605,1.140260726,0.970805971,0,0,0,0,0,0,0,1,-2.10E-05,0.000942256,-0.016364323,0.135888888,-0.516550024,0.531097274,0.91887247,0.989488892,3.42E-08,-1.08E-06,1.08E-05,-2.32E-05,-0.000182564,0.000617466,0.000680517,0.912222661,0.002916043,-0.106802762,1.437027043,-8.405307287,18.04738131,-0.147794698,-1.841544527,0.858702598,1.08E-09,-2.28E-08,5.21E-08,1.12E-06,-4.85E-08,-6.39E-05,0.000215643,0.769010588
5,2.5,-0.16,-2.93E-05,0.001186111,-0.018358375,0.132378547,-0.409797938,0.168044671,1.14558199,0.971744367,0,0,0,0,0,0,0,1,-2.06E-05,0.000933601,-0.016384343,0.137364167,-0.526948816,0.552225791,0.913713425,0.987893344,6.42E-08,-2.29E-06,2.95E-05,-0.000161613,0.000323319,-0.000229682,0.00115196,0.951413934,0.002975386,-0.108954901,1.463519592,-8.521422136,18.05296495,0.555199626,-2.125589963,0.825963321,1.91E-08,-7.57E-07,1.17E-05,-8.83E-05,0.000344971,-0.000686549,0.000634047,0.954713579
5,2.5,-0.2,-2.69E-05,0.001092843,-0.016970799,0.122762157,-0.379499778,0.133636234,1.15106787,0.976650715,0,0,0,0,0,0,0,1,-2.05E-05,0.000937197,-0.016583384,0.140051775,-0.541093883,0.577777107,0.907622654,0.985422947,1.55E-09,2.21E-07,-8.98E-06,0.000120102,-0.000670881,0.001275399,0.000432749,0.954799294,0.003103969,-0.11334031,1.51673885,-8.784397441,18.43017096,0.891831625,-2.342278651,0.796244515,-7.53E-09,3.03E-07,-4.67E-06,3.37E-05,-0.00010733,7.11E-05,0.000197402,0.899472995
5,2.5,-0.24,-2.94E-05,0.001211687,-0.01912747,0.141157084,-0.452701036,0.24634974,1.127851187,0.976868887,0,0,0,0,0,0,0,1,-2.26E-05,0.000984815,-0.016628534,0.134421635,-0.497957424,0.488536837,0.929753007,0.992102863,1.38E-08,-3.20E-07,7.82E-08,4.92E-05,-0.000421978,0.001049065,1.09E-06,0.945169687,0.002401334,-0.088651871,1.204033814,-7.112845224,15.30836555,0.892824716,-1.624105214,0.919440189,-8.40E-09,3.43E-07,-5.40E-06,4.07E-05,-0.00014151,0.00014394,0.000179566,0.883807399
5,2.5,-0.28,-3.01E-05,0.001230871,-0.019252147,0.140656253,-0.445500883,0.228546414,1.132272254,0.975187404,0,0,0,0,0,0,0,1,-2.19E-05,0.000960863,-0.016384407,0.133763786,-0.50037566,0.498148728,0.927008186,0.991697048,7.95E-08,-2.71E-06,3.37E-05,-0.000185254,0.000436738,-0.000488342,0.000983637,0.597524027,0.002566367,-0.094528229,1.280372425,-7.543513755,16.25339927,0.445895296,-1.66345873,0.905042537,3.00E-09,-1.31E-07,2.30E-06,-2.08E-05,0.000104905,-0.000299256,0.000415866,0.929890756
5,2.5,-0.32,-3.07E-05,0.001246495,-0.019354825,0.140243336,-0.439381949,0.212669509,1.136349268,0.972775631,0,0,0,0,0,0,0,1,-2.10E-05,0.000935897,-0.0161579,0.133450228,-0.504551983,0.5108206,0.923413345,0.991175078,2.55E-08,-6.99E-07,5.32E-06,4.25E-06,-0.000175387,0.000393462,0.000566313,0.557967206,0.002726404,-0.100166565,1.352690692,-7.944297583,17.10029084,0.133021371,-1.734721938,0.886642166,-2.14E-09,9.43E-08,-1.50E-06,9.80E-06,-1.47E-05,-9.34E-05,0.00030163,0.863335981
5,3,-0.133333333,-3.12E-05,0.001260154,-0.019452053,0.140022123,-0.434860138,0.200036206,1.139599445,0.97005733,0,0,0,0,0,0,0,1,-2.08E-05,0.00093316,-0.016235561,0.135048989,-0.514109037,0.528691444,0.919193291,0.990139109,1.25E-08,-3.24E-07,1.31E-06,2.77E-05,-0.000277181,0.000632574,0.000440543,0.949946607,0.00286047,-0.104773824,1.409437374,-8.235266247,17.59545892,0.223432657,-1.879913057,0.864086047,1.08E-09,9.40E-09,-9.29E-07,1.14E-05,-4.30E-05,-5.72E-06,0.000202795,0.831529545
5,3,-0.166666667,1.73E-05,-0.000576914,0.006635288,-0.0281819,0.022748535,-0.112735818,1.159154677,0.970001523,0,0,0,0,0,0,0,1,4.58E-05,-0.001712215,0.023459524,-0.139434481,0.315919288,-0.232765298,1.023928621,0.986695005,1.27E-06,-5.08E-05,0.000767468,-0.005337309,0.016293407,-0.016453479,0.008580839,0.738219051,0.006953866,-0.303899198,5.034126682,-38.57232875,130.121244,-136.8765492,24.94516095,0.702112649,4.33E-08,-1.65E-06,2.39E-05,-0.000163543,0.000545566,-0.000973034,0.001531592,0.955236691
5,3,-0.2,-3.05E-05,0.001232301,-0.018999596,0.136513752,-0.421923921,0.181131135,1.143228468,0.970037912,0,0,0,0,0,0,0,1,-2.06E-05,0.000930548,-0.01631935,0.136725677,-0.524085302,0.547592906,0.91464583,0.98873899,2.36E-08,-7.75E-07,8.66E-06,-3.29E-05,-1.22E-05,8.37E-05,0.000748239,0.955482534,0.00298438,-0.108991012,1.460670815,-8.491567491,17.996651,0.416676,-2.045333783,0.839702209,-3.29E-09,1.36E-07,-2.12E-06,1.45E-05,-3.26E-05,-7.03E-05,0.000296967,0.969534867
5,3,-0.233333333,-2.86E-05,0.001156267,-0.017863506,0.128590047,-0.396715587,0.152015796,1.148046204,0.97400892,0,0,0,0,0,0,0,1,-2.06E-05,0.000936252,-0.016523485,0.139210057,-0.536525933,0.56929631,0.909523425,0.986805039,2.78E-08,-8.66E-07,8.52E-06,-1.70E-05,-0.00013934,0.000406881,0.000595638,0.948353222,0.003080611,-0.112193253,1.497990793,-8.66062852,18.15531585,0.844311785,-2.244736935,0.816355505,8.11E-09,-3.11E-07,4.61E-06,-3.37E-05,0.000133546,-0.000312738,0.000414079,0.961746922
5,3,-0.266666667,1.69E-05,-0.000577176,0.006897282,-0.032120546,0.04332098,-0.148694992,1.16772466,0.983146839,5.37E-09,-2.19E-07,3.48E-06,-2.70E-05,0.000104883,-0.000186267,0.000109946,0.919379641,5.70E-05,-0.002130737,0.029321864,-0.176633006,0.417585652,-0.320778751,1.034699889,0.973999033,3.04E-06,-0.000121191,0.001825249,-0.012703476,0.039194628,-0.040214946,0.012364889,0.371223519,0.009426791,-0.392949476,6.212603168,-45.47924058,146.9218986,-149.2756453,25.86089892,0.735259416,2.52E-08,-9.79E-07,1.45E-05,-0.00010126,0.000347417,-0.000698558,0.001434982,0.945228317
5,3,-0.3,1.60E-05,-0.000546452,0.006544253,-0.030527506,0.041857775,-0.154785695,1.169782401,0.986883897,0,0,0,0,0,0,0,1,6.80E-05,-0.002540825,0.034994182,-0.212014907,0.511612101,-0.396499911,1.042281636,0.954549241,2.76E-06,-0.000108383,0.001607158,-0.010974954,0.033030645,-0.032771927,0.011298747,0.465397905,0.01301427,-0.528013854,8.115226168,-57.71366472,181.3859231,-181.3047482,30.21754385,0.60770236,2.85E-09,-2.36E-08,-9.80E-07,1.50E-05,-4.86E-05,-0.000213411,0.00134634,0.922929338
10,5,-0.4,0.01853907,-0.266537309,1.433434304,-3.516574879,3.84730733,-1.92585275,1.341338654,0.990042018,0,0,0,0,0,0,0,1,0.010239852,-0.150270958,0.82010248,-1.989597754,1.947369874,-0.715790161,1.062622009,0.996417274,0,0,0,0,0,0,0,1,-0.287060245,3.480133185,-14.10155216,19.3855837,-0.487629321,-2.638059633,0.676061544,0.954062364,0,0,0,0,0,0,0,1
10,5,-0.6,0.013093964,-0.184087498,0.962486429,-2.271603822,2.359320785,-1.276192903,1.274090829,0.983631628,0,0,0,0,0,0,0,1,0.014860511,-0.227041149,1.301722045,-3.387742102,3.774184557,-1.580974859,1.154503208,0.986858158,0,0,0,0,0,0,0,1,-0.286178057,2.776536441,-5.810422405,-14.8889874,56.68482801,-35.38498935,4.672587022,0.745175886,2.08E-06,-3.22E-05,0.000194419,-0.00057748,0.00086833,-0.000605271,0.000144709,0.91902083
10,5,-0.8,0.013343431,-0.18639005,0.966170846,-2.252575912,2.298209724,-1.238698434,1.268962271,0.974927824,0,0,0,0,0,0,0,1,0.018257383,-0.27772796,1.587677285,-4.136432085,4.662719551,-1.969257005,1.193071269,0.978227067,-8.47E-07,8.10E-06,-1.58E-05,-5.15E-05,0.000192373,-0.000143862,1.97E-05,0.351632204,-0.160667677,0.849123385,5.413926271,-45.38399049,94.65052773,-53.22556199,6.581136196,0.69245548,0,0,0,0,0,0,0,1
10,5,-1,0.019352775,-0.28126502,1.531330896,-3.810953552,4.239168225,-2.113924102,1.362284926,0.992416972,0,0,0,0,0,0,0,1,0.00914173,-0.133478704,0.722815127,-1.727999294,1.629940288,-0.573821342,1.048167805,0.997622757,0,0,0,0,0,0,0,1,-0.202236574,2.393885521,-9.101776854,9.521062444,7.30347636,-4.620897417,0.760377475,0.97531405,0,0,0,0,0,0,0,1
10,6,-0.25,0.017035491,-0.241706827,1.279379404,-3.076260095,3.282075825,-1.663514989,1.312810991,0.981827465,0,0,0,0,0,0,0,1,0.010288705,-0.155318229,0.875347916,-2.209433311,2.297665938,-0.900768632,1.083576326,0.996363977,0,0,0,0,0,0,0,1,-0.352480953,4.176491337,-16.28788651,20.13021033,4.88019817,-7.634577771,1.411728998,0.89990177,2.08E-06,-3.22E-05,0.000194419,-0.00057748,0.00086833,-0.000605271,0.000144709,0.91902083
10,6,-0.416666667,0.014523141,-0.205480692,1.083355151,-2.588407415,2.736010041,-1.437660928,1.290619017,0.986297091,0,0,0,0,0,0,0,1,0.012173926,-0.184615696,1.047754175,-2.6803355,2.87915056,-1.164517446,1.110742362,0.993953747,-1.06E-06,1.32E-05,-5.82E-05,0.000102297,-5.29E-05,-6.40E-06,3.29E-06,0.180181146,-0.325450257,3.600847695,-11.97696174,5.791497286,25.89376786,-18.80642499,2.718990732,0.848162662,2.08E-06,-3.22E-05,0.000194419,-0.00057748,0.00086833,-0.000605271,0.000144709,0.91902083
10,6,-0.583333333,0.01326527,-0.18666628,0.977137224,-2.310249226,2.405485983,-1.295085651,1.276003399,0.983938207,0,0,0,0,0,0,0,1,0.014269916,-0.217176301,1.239248409,-3.203369399,3.526332183,-1.458478781,1.140973706,0.989628187,-1.06E-06,1.32E-05,-5.82E-05,0.000102297,-5.29E-05,-6.40E-06,3.29E-06,0.180181146,-0.26963603,2.632063364,-5.648286386,-13.36228027,52.23539707,-32.25253694,4.251395989,0.778145313,2.08E-06,-3.22E-05,0.000194419,-0.00057748,0.00086833,-0.000605271,0.000144709,0.91902083
10,6,-0.75,0.013555302,-0.189218957,0.980384679,-2.286028278,2.334664878,-1.25147375,1.270180078,0.974877028,0,0,0,0,0,0,0,1,0.017159495,-0.260034431,1.479335004,-3.826596163,4.258150434,-1.774801818,1.172109468,0.983783708,-1.06E-06,1.32E-05,-5.82E-05,0.000102297,-5.29E-05,-6.40E-06,3.29E-06,0.180181146,-0.17358177,1.124054875,3.324510478,-38.24784589,83.81666932,-47.33773944,5.886309173,0.721674921,0,0,0,0,0,0,0,1
10,6,-0.916666667,0.014855162,-0.201707821,0.998830507,-2.150367702,1.891212377,-0.952054807,1.235555854,0.983251596,0,0,0,0,0,0,0,1,0.007069013,-0.089028401,0.378102434,-0.518943373,-0.23889285,0.382848985,0.942712774,0.98941868,0,0,0,0,0,0,0,1,0.165168555,-2.681967092,16.65004961,-48.23821296,61.68168847,-23.43565603,2.282052467,0.961641601,0,0,0,0,0,0,0,1
10,6,-1.083333333,0.013891546,-0.186085332,0.903544774,-1.882898089,1.556140574,-0.803350985,1.219968911,0.978495849,0,0,0,0,0,0,0,1,0.007100079,-0.090442954,0.39207105,-0.571849681,-0.159857247,0.346360218,0.946321177,0.98932661,1.60E-06,-2.23E-05,0.000114664,-0.00026286,0.000244107,-4.77E-05,-1.48E-06,0.224845943,0.152643257,-2.552480668,16.28523602,-48.34234575,63.11133683,-24.56312821,2.434799928,0.960306822,0,0,0,0,0,0,0,1
10,7,-0.285714286,0.016719802,-0.237102448,1.254342098,-3.014111319,3.212946222,-1.634507593,1.309855299,0.982161061,0,0,0,0,0,0,0,1,0.010456904,-0.157882078,0.890333862,-2.251085287,2.35222006,-0.928660684,1.086816193,0.995755396,2.04E-06,-3.24E-05,0.000196079,-0.000552644,0.000692306,-0.000276429,2.31E-05,0.443082527,-0.421604078,5.128768448,-21.1509353,31.35975348,-6.565017922,-3.219324362,1.012392994,0.887250312,4.15E-06,-6.43E-05,0.000388837,-0.00115496,0.00173666,-0.001210541,0.000289418,0.91902083
10,7,-0.428571429,0.012137789,-0.16048824,0.763526077,-1.532169665,1.165923136,-0.647818014,1.205252299,0.977854268,0,0,0,0,0,0,0,1,0.007102031,-0.091912376,0.409192119,-0.640688318,-0.052251282,0.293327598,0.951918082,0.989421632,0,0,0,0,0,0,0,1,0.14163339,-2.454996639,16.15693992,-49.22843538,65.70843584,-26.33362642,2.665467691,0.954907971,0,0,0,0,0,0,0,1
10,7,-0.571428571,0.010490616,-0.137083424,0.639621025,-1.234069764,0.850651562,-0.530198782,1.194812993,0.978480601,0,0,0,0,0,0,0,1,0.007971706,-0.105559137,0.490199963,-0.863244921,0.222092615,0.171306177,0.964248477,0.990468265,2.32E-07,-3.18E-06,1.46E-05,-1.67E-05,-5.03E-05,0.000117227,-2.00E-05,0.213847523,0.149755801,-2.637049635,17.56549334,-54.01944798,72.81975301,-30.09524767,3.100137424,0.937568539,0,0,0,0,0,0,0,1
10,7,-0.714285714,0.008857583,-0.114499743,0.523297222,-0.961923511,0.57109874,-0.429535123,1.186159888,0.978959059,0,0,0,0,0,0,0,1,0.009202302,-0.124279616,0.597815632,-1.14948017,0.564533981,0.022324417,0.979053826,0.991544135,-2.51E-06,3.70E-05,-0.000208709,0.000556546,-0.000694117,0.000321902,-5.98E-06,0.393936337,0.162868801,-2.900011683,19.45266896,-60.08624957,81.44729437,-34.52000713,3.599952573,0.911176783,0,0,0,0,0,0,0,1
10,7,-0.857142857,0.007713539,-0.098458922,0.439789493,-0.765633053,0.371308342,-0.361584997,1.180817824,0.979304014,0,0,0,0,0,0,0,1,0.010566714,-0.144980529,0.716537841,-1.465002075,0.942841176,-0.142663909,0.995381758,0.992320336,0,0,0,0,0,0,0,1,0.191827528,-3.365516282,22.31209695,-68.34152492,92.40657689,-39.93108147,4.198846759,0.878062322,0,0,0,0,0,0,0,1
10,7,-1,0.014199827,-0.190747706,0.930197692,-1.953651947,1.641314052,-0.84006499,1.223710122,0.98011312,0,0,0,0,0,0,0,1,0.006534799,-0.083627001,0.363840796,-0.528195026,-0.170700536,0.331581398,0.949641606,0.992584723,0,0,0,0,0,0,0,1,0.141033548,-2.380867822,15.32679451,-45.85857628,60.18627738,-23.26404571,2.302193731,0.968714752,0,0,0,0,0,0,0,1
15,5,-0.266666667,0.012418266,-0.164318357,0.782786117,-1.575363798,1.206999177,-0.659942039,1.205986265,0.977033993,0,0,0,0,0,0,0,1,0.007064084,-0.09232176,0.417783551,-0.682374131,0.024755774,0.24478227,0.958288633,0.992986222,0,0,0,0,0,0,0,1,0.139008408,-2.409219157,15.85438995,-48.29923013,64.41859701,-25.68199321,2.592470501,0.96011427,0,0,0,0,0,0,0,1
15,5,-0.4,0.010336746,-0.134979129,0.628617021,-1.206732264,0.818197496,-0.513457453,1.192890584,0.977970986,0,0,0,0,0,0,0,1,0.008100431,-0.108042349,0.507713166,-0.919517597,0.303784763,0.127038502,0.969577301,0.993358152,0,0,0,0,0,0,0,1,0.158743839,-2.747349582,18.03307194,-54.78294213,73.12394458,-29.98249488,3.067504789,0.941824747,0,0,0,0,0,0,0,1
15,5,-0.533333333,0.008464404,-0.109184452,0.496278587,-0.898236435,0.502151386,-0.399604792,1.183223982,0.978308211,0,0,0,0,0,0,0,1,0.009722434,-0.131422828,0.635085477,-1.240541975,0.667434155,-0.02279605,0.983777054,0.993531529,0,0,0,0,0,0,0,1,0.186293518,-3.196060502,20.7932609,-62.65411295,83.2977196,-34.85024124,3.591425164,0.917302339,0,0,0,0,0,0,0,1
15,5,-0.666666667,0.018067803,-0.253781566,1.322296271,-3.090551441,3.124734639,-1.528517335,1.296993546,0.994393991,2.71E-05,-0.000558245,0.004206952,-0.014357189,0.021240259,-0.009544855,0.000985379,0.951938249,0.007031758,-0.0881674,0.37276191,-0.508026368,-0.238437558,0.367019984,0.947736159,0.992775412,0.000246061,-0.009818108,0.098078331,-0.393426734,0.641402109,-0.291027548,0.031351363,0.964038258,0.169069149,-2.716433263,16.67566015,-47.74562714,60.30132527,-22.46960361,2.161416935,0.969919151,-1.70E-05,0.000243075,-0.001310343,0.003254654,-0.003608378,0.001326086,0.000394827,0.589030178
15,5,-0.8,0.006386877,-0.079762428,0.34112882,-0.527012943,0.114059516,-0.262369906,1.171723023,0.975960734,0,0,0,0,0,0,0,1,0.012516535,-0.173005892,0.867428732,-1.83663491,1.347814124,-0.298969707,1.009039991,0.991692983,0,0,0,0,0,0,0,1,0.266796624,-4.427738667,27.94521159,-82.03087218,107.2934529,-45.94262038,4.752954504,0.856226775,0,0,0,0,0,0,0,1
15,5,-0.933333333,0.014105072,-0.199190017,1.048134024,-2.499186016,2.636981711,-1.399586683,1.287044886,0.987647488,0,0,0,0,0,0,0,1,0.012220588,-0.187632795,1.07918178,-2.803957027,3.078869254,-1.274812823,1.123753982,0.991387667,2.21E-06,-3.66E-05,0.000231719,-0.000683838,0.000909386,-0.000413822,4.15E-05,0.574563499,-0.417975319,4.770471948,-17.26421062,15.8727191,18.68410472,-17.49890077,2.7436755,0.812292675,0,0,0,0,0,0,0,1
15,7.5,-0.355555556,0.012648397,-0.167499282,0.799093328,-1.613176072,1.245417391,-0.673581815,1.207100204,0.9765162,0,0,0,0,0,0,0,1,0.00709154,-0.093383229,0.428196973,-0.723710926,0.094451573,0.203455885,0.963476533,0.994691269,0,0,0,0,0,0,0,1,0.135595093,-2.357428257,15.55741421,-47.50917145,63.4655247,-25.25222946,2.548219953,0.963313534,0,0,0,0,0,0,0,1
15,7.5,-0.488888889,0.010534945,-0.137650663,0.641932819,-1.236798653,0.848335556,-0.524406397,1.193876473,0.97782285,0,0,0,0,0,0,0,1,0.008024209,-0.107646154,0.509862397,-0.937229048,0.340099387,0.104248919,0.972514006,0.99458268,0,0,0,0,0,0,0,1,0.157565581,-2.724435995,17.865581,-54.21498804,72.2524157,-29.49836846,3.008815595,0.94586735,0,0,0,0,0,0,0,1
15,7.5,-0.622222222,0.008743339,-0.112649119,0.511888438,-0.929118641,0.527844758,-0.406754521,1.183673121,0.977990662,0,0,0,0,0,0,0,1,0.009675677,-0.131098921,0.635294329,-1.246207808,0.679900867,-0.03046165,0.984776844,0.994322479,0,0,0,0,0,0,0,1,0.194110523,-3.284884391,21.12756908,-63.06314982,83.19161079,-34.55173398,3.538955416,0.923359679,0,0,0,0,0,0,0,1
15,7.5,-0.755555556,0.007370065,-0.093219194,0.40932882,-0.682566105,0.26679081,-0.310755945,1.175311367,0.976494262,0,0,0,0,0,0,0,1,0.011021164,-0.151084859,0.746566254,-1.530069448,1.000969098,-0.158793257,0.996290084,0.993469625,0,0,0,0,0,0,0,1,0.229032586,-3.828804065,24.33511869,-71.86004326,94.17489793,-39.65365659,4.074811347,0.896239112,0,0,0,0,0,0,0,1
15,7.5,-0.088888889,0.006358819,-0.078843892,0.332612956,-0.494240503,0.060150123,-0.231425541,1.167999806,0.972981876,0,0,0,0,0,0,0,1,0.012451493,-0.171660777,0.857249101,-1.801289794,1.29196379,-0.26645216,1.005105216,0.99167846,0,0,0,0,0,0,0,1,0.276369782,-4.532590169,28.2900536,-82.17880132,106.4166201,-45.07115798,4.620495575,0.867181248,0,0,0,0,0,0,0,1
15,7.5,-1.022222222,0.005616867,-0.068420793,0.277500458,-0.359770622,-0.08669614,-0.176517544,1.162958016,0.970153258,0,0,0,0,0,0,0,1,0.014059333,-0.19444765,0.977779897,-2.091158361,1.596611846,-0.376378037,1.013848758,0.989239801,0,0,0,0,0,0,0,1,0.326397579,-5.261595885,32.3018133,-92.41759062,118.2798038,-50.18459914,5.122194396,0.840126752,0,0,0,0,0,0,0,1
