Length (m),Beam (m),Draft (m),a_surge,b_surge,c_surge,d_surge,e_surge,f_surge,g_surge,h_surge,i_surge,j_surge,r_squared_surge,a_sway,b_sway,c_sway,d_sway,e_sway,f_sway,g_sway,h_sway,i_sway,j_sway,r_squared_sway,a_heave,b_heave,c_heave,d_heave,e_heave,f_heave,g_heave,h_heave,i_heave,j_heave,r_squared_heave,a_roll,b_roll,c_roll,d_roll,e_roll,f_roll,g_roll,h_roll,i_roll,j_roll,r_squared_roll,a_pitch,b_pitch,c_pitch,d_pitch,e_pitch,f_pitch,g_pitch,h_pitch,i_pitch,j_pitch,r_squared_pitch,a_yaw,b_yaw,c_yaw,d_yaw,e_yaw,f_yaw,g_yaw,h_yaw,i_yaw,j_yaw,r_squared_yaw
10,5,-0.8,0.005776868,-0.122824098,1.085477586,-5.141710372,14.00870163,-21.82093119,18.06877272,-6.649785974,0.277226111,1.210721563,0.986536647,0,0,0,0,0,0,0,0,0,0,1,0.000435594,-0.021573479,0.319514105,-2.253689022,8.67717498,-18.81552047,22.27704649,-13.30028946,3.367918658,0.767463265,0.989589827,-2.55E-06,5.33E-05,-0.000462398,0.002157921,-0.00584362,0.009252963,-0.008243164,0.00380075,-0.000770614,4.62E-05,0.594872895,-0.618873637,12.95428356,-112.7161994,526.8962264,-1428.21808,2264.512847,-2029.609223,955.4035294,-197.0371892,12.07081304,0.854862584,0,0,0,0,0,0,0,0,0,0,1
10,5,-1,-0.000355304,0.001987062,0.033634801,-0.399048371,1.65534737,-3.043171864,1.931818509,0.632705707,-1.164564143,1.296349918,0.995684922,0,0,0,0,0,0,0,0,0,0,1,0.001789095,-0.041694269,0.406747231,-2.146677978,6.604677496,-11.88513049,11.95816092,-6.278741946,1.447969264,0.904922147,0.999335678,0,0,0,0,0,0,0,0,0,0,1,-0.0949861,2.079199659,-18.96014044,93.03633831,-264.9898238,442.2848345,-421.3592533,217.7255167,-47.47494563,3.082381217,0.995652224,0,0,0,0,0,0,0,0,0,0,1
10,6,-0.25,0.003878784,-0.086148002,0.796627695,-3.954040935,11.30058501,-18.4750464,16.05866953,-6.220125418,0.312518669,1.203086425,0.990003738,0,0,0,0,0,0,0,0,0,0,1,0.000837507,-0.023019253,0.257988192,-1.534350655,5.240497961,-10.33813459,11.26924829,-6.317709607,1.529762864,0.896843973,0.998651077,0,0,0,0,0,0,0,0,0,0,1,-0.267902585,5.823521954,-52.81564264,258.460386,-737.347737,1239.093003,-1188.744473,606.4339108,-134.7416478,8.723776474,0.971990543,-5.52E-07,1.26E-05,-0.000121531,0.000652477,-0.00212486,0.004308796,-0.005370672,0.003902674,-0.001468701,0.000212341,0.995125978
10,6,-0.416666667,0.004182145,-0.090526405,0.814796227,-3.929349238,10.87892917,-17.12737515,14.12204182,-4.92447685,-0.045590629,1.228975808,0.994400878,0,0,0,0,0,0,0,0,0,0,1,0.000610974,-0.019647169,0.243492747,-1.554358251,5.599802826,-11.53058413,13.03478543,-7.511877344,1.854740783,0.873627867,0.997632681,-1.59E-06,3.39E-05,-0.000302897,0.001462496,-0.004131715,0.006903562,-0.006586024,0.00329853,-0.00073072,4.67E-05,0.322819541,-0.387281742,8.296854891,-74.10185843,356.8451075,-1001.103367,1653.078261,-1556.006417,776.3414512,-169.5636449,10.83442718,0.955229299,-5.52E-07,1.26E-05,-0.000121531,0.000652477,-0.00212486,0.004308796,-0.005370672,0.003902674,-0.001468701,0.000212341,0.995125978
10,6,-0.583333333,0.004685779,-0.099884465,0.884417822,-4.190727964,11.38259902,-17.53741028,14.07378352,-4.681130961,-0.148356787,1.237572757,0.99299125,0,0,0,0,0,0,0,0,0,0,1,0.000423326,-0.017661471,0.246763246,-1.688814321,6.373063154,-13.58645782,15.80898297,-9.308490898,2.333000162,0.839817528,0.995662926,-1.59E-06,3.39E-05,-0.000302897,0.001462496,-0.004131715,0.006903562,-0.006586024,0.00329853,-0.00073072,4.67E-05,0.322819541,-0.50011319,10.59716807,-93.51385116,444.3871851,-1228.440816,1994.983389,-1841.957719,898.457504,-192.2196447,12.09607237,0.914914389,-5.52E-07,1.26E-05,-0.000121531,0.000652477,-0.00212486,0.004308796,-0.005370672,0.003902674,-0.001468701,0.000212341,0.995125978
10,6,-0.75,0.005500973,-0.117018524,1.034378721,-4.897588667,13.32140521,-20.66216501,16.93216959,-6.05186689,0.138788579,1.219887364,0.986057864,0,0,0,0,0,0,0,0,0,0,1,0.000962996,-0.031308437,0.390570922,-2.507415157,9.096937036,-18.93359952,21.75233618,-12.70188415,3.16588108,0.783303951,0.992723457,-1.59E-06,3.39E-05,-0.000302897,0.001462496,-0.004131715,0.006903562,-0.006586024,0.00329853,-0.00073072,4.67E-05,0.322819541,-0.558846837,11.72353392,-102.2539585,479.2675536,-1303.008937,2073.183373,-1866.221088,883.6343798,-183.2226671,11.27514845,0.874363072,0,0,0,0,0,0,0,0,0,0,1
10,6,-0.916666667,0.004541593,-0.095163106,0.822752519,-3.764334603,9.673895177,-13.52087199,8.807767425,-1.295151158,-1.03271469,1.299894445,0.99648276,0,0,0,0,0,0,0,0,0,0,1,0.004582457,-0.095646379,0.827088003,-3.816937304,10.07823515,-15.15179139,12.27321429,-5.070096391,0.9143473,0.94968643,0.997610681,0,0,0,0,0,0,0,0,0,0,1,0.004421402,-0.209411657,3.080516008,-21.79392275,84.43854642,-183.6275925,213.7872792,-118.6086516,30.78560012,-2.08714696,0.985606085,0,0,0,0,0,0,0,0,0,0,1
10,6,-1.083333333,0.005158589,-0.107530233,0.92463905,-4.208397677,10.77278151,-15.06764732,9.999112598,-1.764483774,-0.956679454,1.296077463,0.994580335,0,0,0,0,0,0,0,0,0,0,1,0.004713249,-0.098392684,0.851429399,-3.935430702,10.42224648,-15.75238878,12.87071028,-5.368757986,0.978102784,0.945769934,0.997213364,8.39E-07,-1.69E-05,0.000140666,-0.000613849,0.001486973,-0.00189915,0.000981746,0.000117091,-0.000177719,1.80E-05,0.346982494,-0.008045963,0.05509449,0.750258161,-10.79115562,54.44806437,-136.1726857,171.8296231,-99.40094936,26.89260028,-1.852453197,0.985287657,0,0,0,0,0,0,0,0,0,0,1
10,7,-0.285714286,0.003794502,-0.084235375,0.778251609,-3.857240279,10.99837134,-17.91105077,15.45401398,-5.88054927,0.229045582,1.208700714,0.990326829,0,0,0,0,0,0,0,0,0,0,1,0.000582078,-0.01785552,0.214857157,-1.342322334,4.750244317,-9.619222464,10.69370955,-6.092022734,1.493904875,0.898494536,0.998248037,8.23E-07,-1.71E-05,0.000149058,-0.000699448,0.001902706,-0.002971781,0.002419022,-0.000767372,3.54E-05,4.34E-06,0.450816758,-0.27988166,6.136149068,-56.16020504,277.5375635,-800.2958442,1360.776692,-1321.876156,682.1217858,-153.4437237,10.00524175,0.963070671,-1.10E-06,2.51E-05,-0.000243063,0.001304954,-0.004249721,0.008617593,-0.010741343,0.007805349,-0.002937403,0.000424682,0.995125978
10,7,-0.428571429,0.004962755,-0.102297832,0.867256599,-3.872659711,9.637531217,-12.82885328,7.527991636,-0.373718536,-1.297601293,1.319137585,0.994717257,0,0,0,0,0,0,0,0,0,0,1,0.004632105,-0.096806403,0.838985759,-3.88626166,10.32331275,-15.66842279,12.87016394,-5.393271118,0.985311948,0.945359795,0.996628027,0,0,0,0,0,0,0,0,0,0,1,-0.030192128,0.523477491,-3.36938908,8.68247792,1.05617859,-50.55319894,94.34398441,-62.79769022,19.21523598,-1.37817105,0.984953547,0,0,0,0,0,0,0,0,0,0,1
10,7,-0.571428571,0.004490296,-0.091197342,0.758150405,-3.291955086,7.828572924,-9.501969386,4.05629576,1.503292007,-1.743927321,1.348858682,0.99501425,0,0,0,0,0,0,0,0,0,0,1,0.004584867,-0.096149866,0.83724463,-3.903353579,10.46132695,-16.07621993,13.43795214,-5.75219051,1.077010609,0.939062789,0.996630715,-4.03E-07,1.10E-05,-0.00012316,0.000745758,-0.002653574,0.005650553,-0.00698075,0.004542705,-0.001222394,8.60E-05,0.301429336,-0.05828972,1.103241559,-8.324074495,31.32067119,-58.52762799,40.33077318,17.04615823,-28.92960012,12.67976479,-0.999363047,0.980181534,0,0,0,0,0,0,0,0,0,0,1
10,7,-0.714285714,0.003869054,-0.07716211,0.625168471,-2.60798238,5.764112567,-5.811421335,0.297282143,3.497384498,-2.211221891,1.379724954,0.994924904,0,0,0,0,0,0,0,0,0,0,1,0.004513651,-0.095443218,0.839440691,-3.961924336,10.78367422,-16.90971686,14.52712852,-6.42821701,1.250053255,0.927128403,0.996914182,2.06E-06,-4.60E-05,0.000434542,-0.002263597,0.0070771,-0.013547489,0.015486336,-0.009762472,0.002801717,-0.000194319,0.862538002,-0.080900394,1.556500147,-12.0549846,47.5168867,-98.11403274,94.15707209,-20.6918851,-17.27664529,11.60473286,-0.994062425,0.967788106,0,0,0,0,0,0,0,0,0,0,1
10,7,-0.857142857,0.003083013,-0.059840567,0.465145655,-1.805229737,3.39814814,-1.672160865,-3.842957152,5.663126463,-2.713395053,1.412816148,0.994337696,0,0,0,0,0,0,0,0,0,0,1,0.004606384,-0.098466565,0.8772274,-4.205172154,11.67080496,-18.77401319,16.69958799,-7.7016202,1.566816457,0.90550695,0.997333758,0,0,0,0,0,0,0,0,0,0,1,-0.114822549,2.236128688,-17.66467745,72.08987348,-159.4357056,181.2496177,-87.55503622,7.884988445,7.705698465,-0.813125991,0.952439123,0,0,0,0,0,0,0,0,0,0,1
10,7,-1,0.005197213,-0.108708903,0.938783732,-4.297016943,11.09053336,-15.73121739,10.77864986,-2.234224856,-0.834089774,1.287426426,0.995996193,0,0,0,0,0,0,0,0,0,0,1,0.003679303,-0.076421198,0.65656017,-3.001746085,7.808821818,-11.43491778,8.81016258,-3.37267132,0.544962697,0.973051215,0.998364506,0,0,0,0,0,0,0,0,0,0,1,-0.006456808,0.033440591,0.819701358,-10.44803441,51.29523013,-126.7559056,158.4315866,-90.37058934,24.40592774,-1.672563432,0.990427233,0,0,0,0,0,0,0,0,0,0,1
15,5,-0.266666667,0.005374101,-0.111170053,0.947416662,-4.265802464,10.77108906,-14.77345181,9.444563766,-1.368487458,-1.068454825,1.30409173,0.994771717,0,0,0,0,0,0,0,0,0,0,1,0.003751152,-0.078261446,0.676407893,-3.118281276,8.210265926,-12.24810624,9.728663789,-3.889240792,0.667923345,0.964933949,0.998251207,0,0,0,0,0,0,0,0,0,0,1,-0.026605756,0.452376157,-2.79138641,6.209251724,6.993870745,-58.42176557,99.60816822,-64.23929419,19.28208432,-1.371538169,0.988326836,0,0,0,0,0,0,0,0,0,0,1
15,5,-0.4,0.004619945,-0.094012192,0.783555126,-3.415370995,8.177796352,-10.08405563,4.607905365,1.230819291,-1.683809298,1.34504468,0.995200393,0,0,0,0,0,0,0,0,0,0,1,0.003894196,-0.081847419,0.714040754,-3.332159616,8.920586708,-13.63329754,11.24054423,-4.72135428,0.86372826,0.952023994,0.998261183,0,0,0,0,0,0,0,0,0,0,1,-0.045968583,0.840446769,-5.983148227,20.04770901,-26.78888316,-12.47163731,67.17204239,-53.92154964,18.19610625,-1.3513277,0.981770847,0,0,0,0,0,0,0,0,0,0,1
15,5,-0.533333333,0.004186067,-0.083518229,0.678007161,-2.843767568,6.375630601,-6.745542822,1.11233222,3.12222782,-2.133299131,1.375021243,0.995110802,0,0,0,0,0,0,0,0,0,0,1,0.004234565,-0.089695719,0.790411973,-3.737833441,10.19041239,-15.99004119,13.72017464,-6.059532282,1.176463554,0.931433086,0.998288063,0,0,0,0,0,0,0,0,0,0,1,-0.059799998,1.100007112,-7.927007074,27.32206566,-40.31576257,-3.624614432,73.6665841,-65.00353597,22.25566094,-1.677634742,0.970196357,0,0,0,0,0,0,0,0,0,0,1
15,5,-0.666666667,0.002688909,-0.057957151,0.516445348,-2.437284388,6.444910202,-9.151770466,5.713916629,-0.248667924,-1.161500725,1.303934982,0.999273324,-1.40E-05,0.00025043,-0.001724361,0.005328881,-0.004736866,-0.012563027,0.032857352,-0.024571045,0.007328786,-0.000544806,0.988676227,0.003857738,-0.079219357,0.672330886,-3.032080658,7.760053806,-11.12436433,8.314358357,-3.063853544,0.47270383,0.979088841,0.998766809,-0.000550083,0.010253392,-0.075345181,0.267551816,-0.418209697,0.01354788,0.700859908,-0.631821266,0.213136299,-0.015951588,0.990355867,0.008854001,-0.296999373,3.775246182,-24.57931079,90.13848555,-188.2750885,212.1227959,-114.1233726,28.98585665,-1.937957564,0.991702936,-1.31E-05,0.000278033,-0.002468634,0.011893484,-0.033623312,0.056250043,-0.053363529,0.02595496,-0.005502443,0.000840703,0.802251168
15,5,-0.8,0.002620164,-0.049016664,0.359119514,-1.241852308,1.641477139,1.574602502,-7.266977097,7.54429174,-3.167466414,1.443377324,0.991340281,0,0,0,0,0,0,0,0,0,0,1,0.005304338,-0.114335781,1.028563379,-4.988685453,14.05062141,-23.04820453,21.05220446,-9.985347768,2.088746228,0.871557519,0.99784618,0,0,0,0,0,0,0,0,0,0,1,-0.070345231,1.237380479,-8.24601719,23.75621575,-13.31868803,-81.85664467,184.4107819,-139.4995324,42.6717586,-3.145810722,0.933170998,0,0,0,0,0,0,0,0,0,0,1
15,5,-0.933333333,0.0034416,-0.074854198,0.675599455,-3.256206016,8.956850844,-13.84365356,10.87808999,-3.226217426,-0.442107142,1.255238798,0.995149007,0,0,0,0,0,0,0,0,0,0,1,-0.000825936,0.009632383,-0.004095863,-0.431531352,2.652420103,-7.015435694,9.142760037,-5.768764978,1.509286032,0.894069402,0.996561242,-1.06E-06,2.09E-05,-0.000167278,0.000700657,-0.001633577,0.002100793,-0.001444188,0.000570214,-0.000118471,7.60E-06,0.634208815,-0.453707062,9.76028513,-87.57301084,423.8936233,-1196.188804,1988.347923,-1884.538686,945.2070277,-207.8774611,13.32391884,0.935212322,0,0,0,0,0,0,0,0,0,0,1
15,7.5,-0.355555556,0.005519379,-0.11446498,0.978705578,-4.4269429,11.25820633,-15.64733421,10.34179175,-1.850933271,-0.954223707,1.296477404,0.994611818,0,0,0,0,0,0,0,0,0,0,1,0.003184384,-0.066391905,0.573018479,-2.633863724,6.891443735,-10.14272673,7.828782678,-2.997663969,0.483271113,0.976187234,0.99881446,0,0,0,0,0,0,0,0,0,0,1,-0.025909251,0.442353438,-2.7503378,6.27432096,5.965806217,-55.09824817,94.71817488,-60.8762196,18.34195569,-1.302864461,0.990463187,0,0,0,0,0,0,0,0,0,0,1
15,7.5,-0.488888889,0.004765082,-0.097124667,0.811547627,-3.552156262,8.570899396,-10.75592274,5.266626274,0.891804951,-1.606839116,1.340122945,0.995251885,0,0,0,0,0,0,0,0,0,0,1,0.003541638,-0.074496574,0.650316026,-3.035239909,8.117802302,-12.36322982,10.10812253,-4.19851717,0.758027729,0.958313779,0.998812196,0,0,0,0,0,0,0,0,0,0,1,-0.040533682,0.726470343,-4.989681829,15.39374021,-14.13399731,-32.62364974,85.28938053,-62.38788224,19.93864191,-1.456813776,0.98393734,0,0,0,0,0,0,0,0,0,0,1
15,7.5,-0.622222222,0.004070022,-0.08116565,0.65805153,-2.751488396,6.121483227,-6.318652265,0.685304507,3.355504807,-2.190312139,1.378957543,0.994763632,0,0,0,0,0,0,0,0,0,0,1,0.003922631,-0.083190173,0.733777199,-3.471235634,9.455524093,-14.78855471,12.59244277,-5.500430961,1.053718823,0.939217085,0.998683304,0,0,0,0,0,0,0,0,0,0,1,-0.051910588,0.929916943,-6.400421804,19.95007809,-19.64296809,-37.55298262,105.0291515,-80.00179537,25.39505181,-1.869289516,0.973903046,0,0,0,0,0,0,0,0,0,0,1
15,7.5,-0.755555556,0.003246716,-0.062834592,0.486763945,-1.881341887,3.52078867,-1.697423482,-4.016702165,5.858799093,-2.779363588,1.418028362,0.992709427,0,0,0,0,0,0,0,0,0,0,1,0.004384439,-0.093900381,0.837854176,-4.019888223,11.15119646,-17.8845024,15.7908874,-7.194785046,1.442149913,0.913979791,0.9984266,0,0,0,0,0,0,0,0,0,0,1,-0.055153138,0.961463322,-6.288293825,17.16588921,-4.254136014,-78.15274431,160.1326401,-116.278398,35.22382065,-2.572604318,0.958190733,0,0,0,0,0,0,0,0,0,0,1
15,7.5,-0.088888889,0.002794358,-0.05254748,0.388514827,-1.370886426,1.959720164,1.141392304,-6.970966859,7.463489919,-3.164217583,1.443819286,0.98934952,0,0,0,0,0,0,0,0,0,0,1,0.005285959,-0.113655081,1.019335828,-4.925089122,13.80217884,-22.48384,20.3301527,-9.513778843,1.960357327,0.88076136,0.997997683,0,0,0,0,0,0,0,0,0,0,1,-0.045330752,0.711579111,-3.640549723,2.00924037,46.50793698,-178.6529957,273.2008759,-181.9463718,51.61904334,-3.697367813,0.93838048,0,0,0,0,0,0,0,0,0,0,1
15,7.5,-1.022222222,0.002447963,-0.044810159,0.315860629,-0.999367918,0.840239954,3.149501861,-9.034303018,8.57097694,-3.428398709,1.461448019,0.986605956,0,0,0,0,0,0,0,0,0,0,1,0.006216125,-0.133916205,1.204266978,-5.840764835,16.4607429,-27.04734826,24.77301927,-11.74420874,2.449225087,0.849873374,0.997160913,0,0,0,0,0,0,0,0,0,0,1,-0.027418586,0.29204263,0.489449627,-20.12773444,116.4209322,-310.0661121,414.5770991,-261.108197,70.84389129,-4.995597583,0.918680525,0,0,0,0,0,0,0,0,0,0,1
15,10,-0.466666667,0.001291796,-0.018355582,0.059939762,0.357740838,-3.426947416,11.15713831,-17.56196978,13.14198202,-4.463175495,1.528166642,0.993685624,0,0,0,0,0,0,0,0,0,0,1,0.000178191,0.001331083,-0.069601732,0.69491543,-3.293980762,8.423979397,-11.45882638,7.27053687,-1.885812835,1.130802656,0.997357336,0,0,0,0,0,0,0,0,0,0,1,0.053496324,-1.213239362,11.56583736,-59.95735069,182.2815988,-325.7403024,323.7641969,-159.7160433,36.9947762,-2.363810967,0.990732385,0,0,0,0,0,0,0,0,0,0,1
15,10,-0.6,0.00075688,-0.006731769,-0.045608086,0.875699465,-4.910095773,13.65341366,-19.93228908,14.30271987,-4.71496189,1.543901428,0.994102781,0,0,0,0,0,0,0,0,0,0,1,0.00040518,-0.003548494,-0.025532304,0.478523954,-2.670480015,7.364738396,-10.44761455,6.780860151,-1.782439154,1.124426499,0.997329278,0,0,0,0,0,0,0,0,0,0,1,0.054636353,-1.248679829,11.99863676,-62.71142225,192.2778686,-346.7519616,348.3766717,-174.3036776,40.65923347,-2.615078907,0.988887301,0,0,0,0,0,0,0,0,0,0,1
15,10,-0.733333333,2.94E-05,0.008792228,-0.183951458,1.54197371,-6.784347083,16.76049693,-22.85280307,15.72906715,-5.024999763,1.563470217,0.994392416,0,0,0,0,0,0,0,0,0,0,1,0.000539995,-0.006648638,0.004247822,0.324210568,-2.206250685,6.55331315,-9.667042561,6.410985512,-1.70783639,1.120006197,0.997266186,0,0,0,0,0,0,0,0,0,0,1,0.058306378,-1.339410397,12.93656571,-67.96526767,209.5317367,-380.2774009,385.3700085,-195.3362767,45.80476655,-2.963423465,0.985986507,0,0,0,0,0,0,0,0,0,0,1
15,10,-0.866666667,-0.000691535,0.024145879,-0.320442852,2.197362562,-8.620967818,19.78994165,-25.68073418,17.09673414,-5.318650693,1.581737898,0.994544053,0,0,0,0,0,0,0,0,0,0,1,0.000920586,-0.014975904,0.08060803,-0.055778761,-1.096886887,4.63759494,-7.790946121,5.464667429,-1.498959982,1.106711797,0.997321728,0,0,0,0,0,0,0,0,0,0,1,0.061467329,-1.41977304,13.78842208,-72.84723667,225.9053758,-412.7202434,421.8189019,-216.382425,51.01416388,-3.318330245,0.982037642,0,0,0,0,0,0,0,0,0,0,1
15,10,-1,0.004650428,-0.099343438,0.88140688,-4.184246683,11.38430529,-17.56892836,14.12966549,-4.725565281,-0.137957265,1.236798235,0.992748773,0,0,0,0,0,0,0,0,0,0,1,-0.001341883,0.017828004,-0.047131177,-0.398159041,3.149686964,-9.021277574,12.33866518,-8.031986145,2.145224846,0.847841572,0.991850644,-4.84E-06,0.000102247,-0.000901894,0.004303785,-0.012033476,0.019976089,-0.019087124,0.009681042,-0.002146867,0.000135403,0.56524649,-0.655042866,13.86097912,-122.1657004,580.0011598,-1602.542139,2602.551876,-2402.806653,1169.616762,-250.3127073,15.72923137,0.860678875,0,0,0,0,0,0,0,0,0,0,1
15,10,-1.133333333,-0.001160811,0.034332353,-0.412505528,2.645177525,-9.886191385,21.88073122,-27.62009836,18.02028157,-5.513549818,1.593651362,0.994563378,0,0,0,0,0,0,0,0,0,0,1,0.001237131,-0.021897381,0.143923604,-0.369083439,-0.192199502,3.105542965,-6.338695558,4.767670845,-1.353825878,1.097856439,0.997280706,0,0,0,0,0,0,0,0,0,0,1,0.070465484,-1.621077428,15.68633658,-82.62051734,255.6572072,-466.7948518,478.2131295,-247.0533223,58.2775786,-3.801228795,0.976229371,0,0,0,0,0,0,0,0,0,0,1
20,10,-0.55,-0.001837862,0.048431303,-0.534975428,3.219469137,-11.45732163,24.41039185,-29.92544084,19.10932842,-5.742760355,1.607791721,0.994275223,0,0,0,0,0,0,0,0,0,0,1,0.001648421,-0.030822134,0.224834984,-0.765514465,0.940991957,1.203991028,-4.547129087,3.908050403,-1.17410972,1.08685715,0.997204768,0,0,0,0,0,0,0,0,0,0,1,0.078575371,-1.808889787,17.50952346,-92.23109931,285.4246833,-521.5142686,535.6141571,-278.3140378,65.66990249,-4.2917346,0.969969722,0,0,0,0,0,0,0,0,0,0,1
20,10,-0.65,0.000445764,-4.40E-05,-0.105737184,1.168513363,-5.74551395,15.06385179,-21.28969078,14.98555267,-4.867935227,1.553778702,0.994091875,0,0,0,0,0,0,0,0,0,0,1,0.000323823,-0.002479596,-0.028519951,0.458196982,-2.505468545,6.894535899,-9.806424276,6.36937272,-1.673837282,1.116773364,0.997903184,0,0,0,0,0,0,0,0,0,0,1,0.05469037,-1.255243097,12.11236467,-63.56642688,195.6872853,-354.335938,357.5691682,-179.8586438,42.06967329,-2.712308229,0.989189785,0,0,0,0,0,0,0,0,0,0,1
20,10,-0.75,-4.36E-05,0.010521757,-0.200935983,1.631465769,-7.057844957,17.2496621,-23.34538251,15.98497292,-5.083548648,1.567281492,0.994389257,0,0,0,0,0,0,0,0,0,0,1,0.000638463,-0.009189843,0.031320246,0.169408582,-1.69075951,5.541621587,-8.540364462,5.762664416,-1.546258052,1.108903788,0.997875872,0,0,0,0,0,0,0,0,0,0,1,0.058621198,-1.347478314,13.02344863,-68.47118312,211.2421905,-383.6371719,389.0145654,-197.3014305,46.24920963,-2.991585851,0.986375807,0,0,0,0,0,0,0,0,0,0,1
20,10,-0.85,-0.000457431,0.019451976,-0.281216419,2.020384937,-8.154210411,19.06144121,-25.03001377,16.79070153,-5.254353025,1.577782722,0.994399468,0,0,0,0,0,0,0,0,0,0,1,0.001345231,-0.023853942,0.158550674,-0.428798874,-0.040538152,2.841424627,-6.015360698,4.527792359,-1.278002738,1.091925865,0.997907388,0,0,0,0,0,0,0,0,0,0,1,0.065053151,-1.49339928,14.41523136,-75.70131944,233.3781462,-423.9732298,431.0650123,-220.1137248,51.63660849,-3.350414504,0.983158737,0,0,0,0,0,0,0,0,0,0,1
20,10,-0.95,-0.001223043,0.035544143,-0.422478668,2.690727575,-10.01337706,22.10398319,-27.85909733,18.16050893,-5.549168534,1.596137627,0.994398987,0,0,0,0,0,0,0,0,0,0,1,0.00120679,-0.02146511,0.142255158,-0.373191065,-0.140516609,2.940113323,-6.091841668,4.593730516,-1.304002624,1.094165348,0.997750195,0,0,0,0,0,0,0,0,0,0,1,0.068984539,-1.588922948,15.38570768,-81.04527312,250.6437307,-457.0313674,467.1069508,-240.4269107,56.57257865,-3.681875446,0.979168811,0,0,0,0,0,0,0,0,0,0,1
20,10,-1.05,-0.001694198,0.045480592,-0.50992044,3.106156485,-11.16446421,23.97934854,-29.58528014,18.98170337,-5.722886179,1.606876053,0.994115375,0,0,0,0,0,0,0,0,0,0,1,0.001442776,-0.026754211,0.191621176,-0.621088804,0.581306331,1.716448136,-4.939581586,4.047744925,-1.191748192,1.087376342,0.997580391,0,0,0,0,0,0,0,0,0,0,1,0.079098193,-1.810898218,17.43305699,-91.33154132,281.1275595,-510.8972623,521.7373666,-269.4010299,63.29713383,-4.123783456,0.974214851,0,0,0,0,0,0,0,0,0,0,1
20,12.5,-0.68,-0.001223043,0.035544143,-0.422478668,2.690727575,-10.01337706,22.10398319,-27.85909733,18.16050893,-5.549168534,1.596137627,0.994398987,0,0,0,0,0,0,0,0,0,0,1,0.00120679,-0.02146511,0.142255158,-0.373191065,-0.140516609,2.940113323,-6.091841668,4.593730516,-1.304002624,1.094165348,0.997750195,0,0,0,0,0,0,0,0,0,0,1,0.068984539,-1.588922948,15.38570768,-81.04527312,250.6437307,-457.0313674,467.1069508,-240.4269107,56.57257865,-3.681875446,0.979168811,0,0,0,0,0,0,0,0,0,0,1
20,12.5,-0.76,-0.000660661,0.023624076,-0.317200054,2.189655443,-8.62565264,19.85034891,-25.7977981,17.18892945,-5.346030315,1.583787308,0.99433892,0,0,0,0,0,0,0,0,0,0,1,0.000935757,-0.015812617,0.093067949,-0.142463243,-0.768809767,3.934512167,-6.957294644,4.961186279,-1.36818233,1.097472672,0.998162029,0,0,0,0,0,0,0,0,0,0,1,0.065356575,-1.499436934,14.46282599,-75.88634069,233.7216007,-424.1340951,430.6967677,-219.6152839,51.45328929,-3.334192958,0.984177559,0,0,0,0,0,0,0,0,0,0,1
20,12.5,-0.84,-0.001147295,0.033986231,-0.409281795,2.631470426,-9.862258041,21.88634406,-27.69319467,18.1019816,-5.541438688,1.5959582,0.994261546,0,0,0,0,0,0,0,0,0,0,1,0.001138894,-0.02026167,0.133937469,-0.346014892,-0.176188981,2.922011389,-5.990606638,4.496992093,-1.272328081,1.091706681,0.998068623,0,0,0,0,0,0,0,0,0,0,1,0.068997706,-1.585898384,15.32473024,-80.55930351,248.630393,-452.3924255,461.2573464,-236.7276613,55.59206867,-3.612452556,0.980917185,0,0,0,0,0,0,0,0,0,0,1
20,12.5,-0.92,0.005489031,-0.117163184,1.039658878,-4.945063181,13.52826621,-21.15453217,17.57573724,-6.481526229,0.254576587,1.211453043,0.988449217,0,0,0,0,0,0,0,0,0,0,1,-0.000654573,-0.000492972,0.154213224,-1.584674393,7.216574263,-17.21904773,21.67775507,-13.48780101,3.510657328,0.754096087,0.9840555,2.48E-06,-5.96E-05,0.000605265,-0.003374926,0.011203777,-0.022446699,0.026217177,-0.016298644,0.004477493,-0.000310436,0.735260233,-0.671687574,14.01919623,-121.5691095,565.975948,-1526.494296,2404.953477,-2137.504367,995.4506682,-202.9695279,12.32558253,0.843708174,0,0,0,0,0,0,0,0,0,0,1
20,12.5,-1,-0.001575074,0.043061071,-0.489640136,3.015848448,-10.93559909,23.65150235,-29.33721647,18.89526675,-5.71114043,1.606447234,0.993953083,0,0,0,0,0,0,0,0,0,0,1,0.001448639,-0.026776072,0.191027068,-0.615512995,0.562876213,1.73918685,-4.936905057,4.024512897,-1.180524027,1.08636611,0.997960913,0,0,0,0,0,0,0,0,0,0,1,0.075482018,-1.730241259,16.67505047,-87.43627993,269.2589468,-489.1924833,498.7882223,-256.6425528,60.19757354,-3.913796721,0.977132298,0,0,0,0,0,0,0,0,0,0,1
20,12.5,-0.92,-0.001928152,0.050592082,-0.556700847,3.338403818,-11.84106789,25.14753154,-30.73550038,19.5713736,-5.856445059,1.61551257,0.993448213,0,0,0,0,0,0,0,0,0,0,1,0.001617355,-0.030436461,0.224036226,-0.775060895,1.006746852,1.030567207,-4.326478565,3.774227854,-1.138655331,1.084268581,0.997761634,0,0,0,0,0,0,0,0,0,0,1,0.083672175,-1.910475188,18.33972155,-95.7978581,293.9825121,-532.6765864,542.5712273,-279.6441365,65.48184604,-4.25853447,0.972992391,0,0,0,0,0,0,0,0,0,0,1
