Length (m),Beam (m),Draft (m),Heading,Asurge,Bsurge,Csurge,R2surge,MAEsurge,Asway,Bsway,Csway,R2sway,MAEsway,Aheave,Bheave,Cheave,R2heave,MAEheave,Aroll,Broll,Croll,R2roll,MAEroll,Apitch,Bpitch,Cpitch,R2pitch,MAEpitch,Ayaw,Byaw,Cyaw,R2yaw,MAEyaw
15,10,-0.6,-180,1.884124223,3.179820725,1.05795615,0.958633429,0.061083999,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.385163312,2,-2.834287103,0.984169485,0.039676329,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,7.691959856,1.422876584,0.516257115,0.982542972,0.25302707,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
15,10,-0.6,-135,1.770282416,2.284134773,0.710852739,0.959967414,0.044181946,1.763979998,2.277088641,0.70971304,0.961563039,0.044835412,-0.399425726,2,-3.213733845,0.990065509,0.034796213,5.194147765,1.501766111,0.738933928,0.942505581,0.2921911,7.120895473,1.561360503,0.514354711,0.994783609,0.129846428,2.259940498,1.524463687,0.702988892,0.986872629,0.073030255
15,10,-0.6,-90,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,1.293869243,1.955334304,1.073600059,0.958320531,0.05947418,-0.390294626,2,-3.995288631,0.993192262,0.028967814,20.190937,1.894271366,0.491391335,0.964416889,0.977279795,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
15,10,-0.6,-45,1.770282416,2.284134773,0.710852739,0.959967414,0.044181946,1.763979998,2.277088641,0.70971304,0.961563039,0.044835412,-0.399425726,2,-3.213733845,0.990065509,0.034796213,5.194147765,1.501766111,0.738933928,0.942505581,0.2921911,7.120891759,1.561360707,0.514355976,0.99478354,0.129851332,2.259940498,1.524463687,0.702988892,0.986872629,0.073030255
15,10,-0.6,0,1.884124223,3.179820725,1.05795615,0.958633429,0.061083999,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.385163312,2,-2.834287103,0.984169485,0.039676329,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,7.691959856,1.422876584,0.516257115,0.982542972,0.25302707,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
15,10,-0.733333333,-180,1.869353062,3.10085928,1.066053499,0.962081358,0.05744593,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.387723623,2,-2.839271954,0.984319483,0.039079914,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,7.968266595,1.4159593,0.474431876,0.985243295,0.23465348,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
15,10,-0.733333333,-135,1.789329527,2.311364911,0.710650984,0.958386601,0.044406717,1.766866229,2.270471101,0.711357215,0.961665133,0.044507957,-0.40121955,2,-3.222568176,0.988898164,0.037392293,5.519102637,1.480547094,0.62428227,0.961443272,0.23188413,7.329986374,1.553245886,0.482505359,0.993556839,0.142649614,2.273842903,1.52436847,0.70086773,0.987815797,0.071687974
15,10,-0.733333333,-90,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,1.305170798,1.958781578,1.076846751,0.955875468,0.057899874,-0.396488383,2,-3.966913568,0.990651464,0.034222424,21.4763284,1.862780668,0.406315535,0.954231632,1.096716651,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
15,10,-0.733333333,-45,1.789329527,2.311364911,0.710650984,0.958386601,0.044406717,1.766813083,2.270383531,0.711358068,0.961660398,0.044514055,-0.40121955,2,-3.222568176,0.988898164,0.037392293,5.519111431,1.48054871,0.624275395,0.961442941,0.231885325,7.329986374,1.553245886,0.482505359,0.993556839,0.142649614,2.273847775,1.524369968,0.700860174,0.987814357,0.071692693
15,10,-0.733333333,0,1.869353062,3.10085928,1.066053499,0.962081358,0.05744593,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.387723623,2,-2.839271954,0.984319483,0.039079914,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,7.968266595,1.4159593,0.474431876,0.985243295,0.23465348,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
15,10,-0.866666667,-180,1.855982161,3.02757721,1.073603471,0.965176246,0.05383616,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.390256833,2,-2.848638368,0.984575833,0.039495482,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,8.268593051,1.41362839,0.440177054,0.98602191,0.238379356,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
15,10,-0.866666667,-135,1.797490862,2.310981941,0.712614264,0.959283556,0.043715131,1.770903556,2.266680757,0.712704402,0.961649839,0.044218652,-0.403028692,2,-3.238748083,0.987539334,0.04015726,5.841916116,1.471704969,0.545995673,0.969634693,0.207911664,7.596896252,1.548959441,0.45083864,0.991225625,0.160863756,2.297502994,1.524718434,0.697015616,0.988767575,0.06989623
15,10,-0.866666667,-90,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,1.328403407,1.995467581,1.077862596,0.945948787,0.058895433,-0.401716319,2,-3.953219388,0.986420869,0.041477861,23.04852161,1.841090973,0.336750106,0.945831861,1.228225749,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
15,10,-0.866666667,-45,1.797490862,2.310981941,0.712614264,0.959283556,0.043715131,1.770903556,2.266680757,0.712704402,0.961649839,0.044218652,-0.403028692,2,-3.238748083,0.987539334,0.04015726,5.841916116,1.471704969,0.545995673,0.969634693,0.207911664,7.596896252,1.548959441,0.45083864,0.991225625,0.160863756,2.297502994,1.524718434,0.697015616,0.988767575,0.06989623
15,10,-0.866666667,0,1.855982161,3.02757721,1.073603471,0.965176246,0.05383616,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.390256833,2,-2.848638368,0.984575833,0.039495482,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,8.268590433,1.413630265,0.440180453,0.986023011,0.238369936,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
15,10,-1,-180,1.313131061,1.965104518,1.076404005,0.96591735,0.049087438,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.409672607,2,-4.084648311,0.976875753,0.05177103,0.000174426,1.877654688,0.095899563,0.651282358,1.55E-05,32.90449817,1.922790878,0.189127049,0.903540317,1.937758872,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
15,10,-1,-135,1.317942487,1.570009556,0.720073358,0.960204553,0.050017119,1.363858843,1.662048207,0.713372304,0.942969417,0.056889934,-0.425706179,2,-4.542667633,0.961873404,0.074104219,70.17522815,1.954117491,0.034822961,0.952565773,1.654955892,24.7171447,1.952168555,0.22721722,0.911304153,1.529483299,4.631283577,2.103174064,1.291560457,0.993816233,0.114821906
15,10,-1,-90,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,1.007961844,1.327388848,1.097325123,0.937468777,0.05145548,-0.445714517,2,-5.066238438,0.914188184,0.109194868,141.2923988,1.970974701,0.036275163,0.966736387,3.187110516,0.000106901,1.980869075,0.001537949,1,4.38E-15,,,,,
15,10,-1,-45,1.317942487,1.570009556,0.720073358,0.960204553,0.050017119,1.363858843,1.662048207,0.713372304,0.942969417,0.056889934,-0.425706179,2,-4.542667633,0.961873404,0.074104219,70.17509194,1.954117549,0.034823193,0.952565725,1.654956596,24.71716473,1.952168369,0.227219023,0.911303945,1.529483568,4.631283577,2.103174064,1.291560457,0.993816233,0.114821906
15,10,-1,0,1.313131061,1.965104518,1.076404005,0.96591735,0.049087438,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.409672607,2,-4.084648311,0.976875753,0.05177103,0.000174426,1.877654688,0.095899563,0.651282358,1.55E-05,32.90462653,1.922790944,0.18912593,0.903540736,1.937761051,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
15,10,-1.133333333,-180,1.844599224,2.965126486,1.080000077,0.967280995,0.051317856,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.392358192,2,-2.853543015,0.98394584,0.041592743,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,8.580798929,1.408062461,0.404050911,0.984260596,0.267532032,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
15,10,-1.133333333,-135,1.807163092,2.316333367,0.713866191,0.95997997,0.043271595,1.778207938,2.272935857,0.713210698,0.960977457,0.044426809,-0.40488518,2,-3.245372937,0.985685815,0.043431359,6.228546916,1.464490886,0.470348367,0.965325286,0.250040856,7.820536791,1.538113498,0.41930462,0.989292189,0.180251271,2.306917374,1.523103116,0.693239787,0.989539229,0.067734144
15,10,-1.133333333,-90,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,1.329404218,1.98462227,1.079574116,0.95252863,0.053253988,-0.406280417,2,-3.923982819,0.981680681,0.048028108,23.95865584,1.810035274,0.293257528,0.949335941,1.194601358,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
15,10,-1.133333333,-45,1.807163092,2.316333367,0.713866191,0.95997997,0.043271595,1.778207938,2.272935857,0.713210698,0.960977457,0.044426809,-0.40488518,2,-3.245372937,0.985685815,0.043431359,6.228546916,1.464490886,0.470348367,0.965325286,0.250040856,7.820581218,1.538113576,0.419301333,0.989292189,0.180254663,2.30691257,1.523101656,0.69324704,0.989540609,0.067729402
15,10,-1.133333333,0,1.844599224,2.965126486,1.080000077,0.967280995,0.051317856,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.392358192,2,-2.853543015,0.98394584,0.041592743,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,8.58085621,1.408064342,0.404044547,0.984260007,0.267540925,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,10,-0.55,-180,1.838989539,2.926500247,1.084301492,0.969286553,0.048042929,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.394972041,2,-2.858150047,0.983338611,0.043556371,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,8.907949695,1.402867446,0.370760831,0.981663378,0.286069025,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,10,-0.55,-135,1.819488605,2.327941293,0.714799353,0.959586993,0.042823501,1.786003475,2.281339005,0.713448458,0.960333407,0.044740638,-0.406804287,2,-3.250038471,0.98348099,0.046954073,6.6669667,1.464054131,0.408275188,0.950724579,0.308747159,8.043518187,1.526146447,0.389104767,0.987260862,0.202188037,2.313847056,1.52094105,0.689210908,0.990066124,0.066666082
20,10,-0.55,-90,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,1.318831759,1.946992105,1.082241832,0.96611897,0.046654952,-0.410517015,2,-3.893897561,0.976254942,0.054481861,24.85512521,1.777247404,0.255481592,0.952069466,1.157979996,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,10,-0.55,-45,1.819488605,2.327941293,0.714799353,0.959586993,0.042823501,1.786003475,2.281339005,0.713448458,0.960333407,0.044740638,-0.406804287,2,-3.250038471,0.98348099,0.046954073,6.6669667,1.464054131,0.408275188,0.950724579,0.308747159,8.043553375,1.52614808,0.389103074,0.987260079,0.202192996,2.313879354,1.520946703,0.68919596,0.990066308,0.066665329
20,10,-0.55,0,1.838989539,2.926500247,1.084301492,0.969286553,0.048042929,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.394972041,2,-2.858150047,0.983338611,0.043556371,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,8.907995386,1.402868325,0.370758197,0.981662485,0.286075211,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,10,-0.65,-180,1.875945485,3.139337267,1.061995268,0.959820053,0.059468906,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.387070703,2,-2.845463521,0.985604956,0.03753608,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,7.796956427,1.420390321,0.500393977,0.985272711,0.236843443,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,10,-0.65,-135,1.848581202,2.439286502,0.703425047,0.957397581,0.046038985,1.804797119,2.332828761,0.710524216,0.963433226,0.043544785,-0.401439034,2,-3.12671089,0.988352479,0.038558416,5.321604207,1.440554314,0.563254026,0.978337028,0.163169434,6.523034432,1.504900575,0.490384447,0.996208544,0.10132925,1.518551576,1.560127318,0.860581059,0.986267675,0.053306025
20,10,-0.65,-90,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,1.470658662,2.308953348,1.069974657,0.948791677,0.064631269,-0.38982222,2,-3.597876657,0.992643191,0.029999999,14.67074687,1.732910303,0.516211057,0.978379043,0.603479541,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,10,-0.65,-45,1.848581202,2.439286502,0.703425047,0.957397581,0.046038985,1.804797119,2.332828761,0.710524216,0.963433226,0.043544785,-0.401439034,2,-3.12671089,0.988352479,0.038558416,5.321602096,1.440557105,0.563249727,0.9783367,0.163175284,6.523034432,1.504900575,0.490384447,0.996208544,0.10132925,1.518551576,1.560127318,0.860581059,0.986267675,0.053306025
20,10,-0.65,0,1.875945485,3.139337267,1.061995268,0.959820053,0.059468906,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.387070703,2,-2.845463521,0.985604956,0.03753608,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,7.796996395,1.420390854,0.50039043,0.985272053,0.236847663,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,10,-0.75,-180,1.863695176,3.075057477,1.068551172,0.962425663,0.057103007,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.388963109,2,-2.847523454,0.985374189,0.038116062,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,8.01083172,1.413450682,0.467025193,0.986247659,0.23406158,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,10,-0.75,-135,1.867345569,2.471616617,0.702452675,0.955718919,0.046499453,1.81369912,2.344079705,0.710602129,0.962793225,0.043809278,-0.402696984,2,-3.131296337,0.987433804,0.04023492,5.519742994,1.435422767,0.518186487,0.982058156,0.150064328,6.662190093,1.498708791,0.467843629,0.995484216,0.114314903,1.529063064,1.559749488,0.856637215,0.986885774,0.052479045
20,10,-0.75,-90,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,1.460059936,2.258145198,1.075483369,0.956298619,0.060057251,-0.393555792,2,-3.58533614,0.991283502,0.033088765,15.22610455,1.714395031,0.460945237,0.974751985,0.657833248,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,10,-0.75,-45,1.867345569,2.471616617,0.702452675,0.955718919,0.046499453,1.81369912,2.344079705,0.710602129,0.962793225,0.043809278,-0.402696984,2,-3.131296337,0.987433804,0.04023492,5.519742994,1.435422767,0.518186487,0.982058156,0.150064328,6.662220342,1.49871071,0.467841864,0.995483773,0.114318044,1.529063064,1.559749488,0.856637215,0.986885774,0.052479045
20,10,-0.75,0,1.863695176,3.075057477,1.068551172,0.962425663,0.057103007,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.388963109,2,-2.847523454,0.985374189,0.038116062,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,8.010831722,1.413450682,0.467025192,0.986247503,0.23406658,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,10,-0.85,-180,1.856092144,3.03028932,1.072788701,0.964591074,0.05461856,1.00000001,1.72E-16,-1.74E-17,0,3.10E-17,-0.390317297,2,-2.849474427,0.984539358,0.04025834,-5.90E-19,1.000000001,0.999999992,0,2.06E-19,8.233489158,1.406922656,0.435987891,0.986612097,0.235478672,-5.90E-19,1.000000001,0.999999992,0,2.06E-19
20,10,-0.85,-135,1.875890013,2.478308408,0.702936512,0.956075832,0.04625251,1.823730238,2.35904322,0.709941014,0.961823486,0.044327934,-0.404059895,2,-3.135234119,0.986298354,0.042406664,5.731446133,1.431416231,0.476967877,0.982468826,0.168239624,6.803944491,1.491499821,0.445181007,0.994675922,0.122796316,1.538466963,1.558399703,0.851375414,0.987324786,0.05217885
20,10,-0.85,-90,1.00000001,1.72E-16,-1.74E-17,0,3.10E-17,1.455736014,2.228837071,1.078722102,0.961382582,0.056381314,-0.396756004,2,-3.572555257,0.989405454,0.036804079,15.7834998,1.696512232,0.412688192,0.970468588,0.712460044,-5.90E-19,1.000000001,0.999999992,0,2.06E-19,-5.90E-19,1.000000001,0.999999992,0,2.06E-19
20,10,-0.85,-45,1.875890013,2.478308408,0.702936512,0.956075832,0.04625251,1.823730238,2.35904322,0.709941014,0.961823486,0.044327934,-0.404059895,2,-3.135234119,0.986298354,0.042406664,5.731457711,1.43141789,0.476962104,0.982469149,0.168236187,6.803975032,1.491501729,0.445179371,0.994675442,0.122801966,1.538466963,1.558399703,0.851375414,0.987324786,0.05217885
20,10,-0.85,0,1.856092144,3.03028932,1.072788701,0.964591074,0.05461856,1.00000001,1.72E-16,-1.74E-17,0,3.10E-17,-0.390317297,2,-2.849474427,0.984539358,0.04025834,-5.90E-19,1.000000001,0.999999992,0,2.06E-19,8.233489099,1.406922657,0.435987904,0.986611824,0.235483661,-5.90E-19,1.000000001,0.999999992,0,2.06E-19
20,10,-0.95,-180,1.844625461,2.968109447,1.079630621,0.966737707,0.052015048,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.392321793,2,-2.857015841,0.984518044,0.04116552,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,8.483371853,1.404936763,0.410063347,0.985769399,0.247213876,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,10,-0.95,-135,1.88053057,2.473238148,0.705135688,0.957312911,0.045240132,1.832606972,2.36957285,0.710456617,0.961394745,0.044270965,-0.40425937,2,-3.147220018,0.984519977,0.045234449,5.943205003,1.432517384,0.446273945,0.980463119,0.189813748,6.995389845,1.488940072,0.422845684,0.992903776,0.145314296,1.555780905,1.558006592,0.844551258,0.987586987,0.052189431
20,10,-0.95,-90,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,1.448095227,2.184819334,1.084556922,0.965670997,0.053165762,-0.38555912,2,-3.578050916,0.963543221,0.054322206,16.56711653,1.68599178,0.366273224,0.964004118,0.75582002,-1.58E-17,0.948763728,0.443820473,-0.052631579,5.00E-06,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,10,-0.95,-45,1.88053057,2.473238148,0.705135688,0.957312911,0.045240132,1.832606972,2.36957285,0.710456617,0.961394745,0.044270965,-0.40425937,2,-3.147220018,0.984519977,0.045234449,5.943205003,1.432517384,0.446273945,0.980463119,0.189813748,6.995383509,1.488937906,0.422843349,0.992903533,0.1453173,1.555780905,1.558006592,0.844551258,0.987586987,0.052189431
20,10,-0.95,0,1.844625461,2.968109447,1.079630621,0.966737707,0.052015048,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.392321793,2,-2.857015841,0.984518044,0.04116552,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,8.483371853,1.404936763,0.410063347,0.985769399,0.247213876,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,10,-1.05,-180,1.840323155,2.936466978,1.083266928,0.968189789,0.049548054,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.393803776,2,-2.859049622,0.983641673,0.04335655,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,8.725012287,1.399134429,0.382526819,0.983622213,0.275529443,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,10,-1.05,-135,1.890401014,2.483812839,0.705691218,0.957260296,0.04494643,1.843244856,2.385864889,0.710119118,0.960430394,0.044686592,-0.406095753,2,-3.149489014,0.983519703,0.047056783,6.180448846,1.430844464,0.411738449,0.975928016,0.219874547,7.146193339,1.480443167,0.400167123,0.991442696,0.158644667,1.563122076,1.555511369,0.83779499,0.988458086,0.050416221
20,10,-1.05,-90,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,1.454640239,2.186474162,1.0862292,0.965734595,0.051904307,-0.402292025,2,-3.558048179,0.983964193,0.045212097,17.22279767,1.670486019,0.326309556,0.957141766,0.815821703,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,10,-1.05,-45,1.890401014,2.483812839,0.705691218,0.957260296,0.04494643,1.843244856,2.385864889,0.710119118,0.960430394,0.044686592,-0.406095753,2,-3.149489014,0.983519703,0.047056783,6.180448846,1.430844464,0.411738449,0.975928016,0.219874547,7.14623892,1.480443695,0.400163567,0.991442137,0.158648599,1.563122076,1.555511369,0.83779499,0.988458086,0.050416221
20,10,-1.05,0,1.840323155,2.936466978,1.083266928,0.968189789,0.049548054,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.393803776,2,-2.859049622,0.983641673,0.04335655,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,8.725044664,1.399134137,0.382526639,0.983621589,0.275536009,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,12.5,-0.68,-180,1.844625461,2.968109447,1.079630621,0.966737707,0.052015048,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.392321793,2,-2.857015841,0.984518044,0.04116552,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,8.483371853,1.404936763,0.410063347,0.985769399,0.247213876,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,12.5,-0.68,-135,1.88053057,2.473238148,0.705135688,0.957312911,0.045240132,1.832606972,2.36957285,0.710456617,0.961394745,0.044270965,-0.40425937,2,-3.147220018,0.984519977,0.045234449,5.943205003,1.432517384,0.446273945,0.980463119,0.189813748,6.995389845,1.488940072,0.422845684,0.992903776,0.145314296,1.555780905,1.558006592,0.844551258,0.987586987,0.052189431
20,12.5,-0.68,-90,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,1.448095227,2.184819334,1.084556922,0.965670997,0.053165762,-0.38555912,2,-3.578050916,0.963543221,0.054322206,16.56711653,1.68599178,0.366273224,0.964004118,0.75582002,-1.58E-17,0.948763728,0.443820473,-0.052631579,5.00E-06,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,12.5,-0.68,-45,1.88053057,2.473238148,0.705135688,0.957312911,0.045240132,1.832606972,2.36957285,0.710456617,0.961394745,0.044270965,-0.40425937,2,-3.147220018,0.984519977,0.045234449,5.943205003,1.432517384,0.446273945,0.980463119,0.189813748,6.995383509,1.488937906,0.422843349,0.992903533,0.1453173,1.555780905,1.558006592,0.844551258,0.987586987,0.052189431
20,12.5,-0.68,0,1.844625461,2.968109447,1.079630621,0.966737707,0.052015048,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.392321793,2,-2.857015841,0.984518044,0.04116552,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,8.483371853,1.404936763,0.410063347,0.985769399,0.247213876,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,12.5,-0.76,-180,1.854227757,3.022021809,1.074087737,0.964498393,0.054762008,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.390891128,2,-2.853470392,0.985246054,0.039636262,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,8.210544724,1.405202375,0.436481835,0.987176518,0.234249819,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,12.5,-0.76,-135,1.928675788,2.567594034,0.701495799,0.95685755,0.044914517,1.872478088,2.429101313,0.710884779,0.963441405,0.042135675,-0.404186656,2,-3.039218234,0.985161742,0.044058088,5.519492431,1.397701452,0.441913103,0.992191241,0.118220298,6.137558508,1.439744073,0.434500408,0.995960208,0.100744369,0.897691347,1.609981041,1.083044373,0.969483257,0.0469881
20,12.5,-0.76,-90,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,1.600034535,2.507869121,1.078623962,0.958772505,0.056223867,-0.394016489,2,-3.284328366,0.989255437,0.035956883,12.09644002,1.582593704,0.438877326,0.979743775,0.422239639,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,12.5,-0.76,-45,1.928675788,2.567594034,0.701495799,0.95685755,0.044914517,1.872478088,2.429101313,0.710884779,0.963441405,0.042135675,-0.404186656,2,-3.039218234,0.985161742,0.044058088,5.519492431,1.397701452,0.441913103,0.992191241,0.118220298,6.137600472,1.439744947,0.434496511,0.995959711,0.10074908,0.897691347,1.609981041,1.083044373,0.969483257,0.0469881
20,12.5,-0.76,0,1.854227757,3.022021809,1.074087737,0.964498393,0.054762008,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.390891128,2,-2.853470392,0.985246054,0.039636262,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,8.210544724,1.405202375,0.436481835,0.987176518,0.234249819,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,12.5,-0.84,-180,1.845984127,2.97410876,1.079246956,0.966079768,0.052749303,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.392288888,2,-2.860336411,0.984968959,0.040875988,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,8.418919859,1.403488304,0.414831335,0.98659491,0.243720258,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,12.5,-0.84,-135,1.935527161,2.572238873,0.702268498,0.957081554,0.044574561,1.881961061,2.443069674,0.710573099,0.96278982,0.042350547,-0.405034752,2,-3.049707404,0.984272059,0.045250557,5.657741383,1.399318619,0.424592366,0.99093646,0.133701439,6.277565946,1.43942906,0.418671867,0.994691829,0.114938874,0.909205855,1.607698445,1.067121426,0.971098936,0.046146058
20,12.5,-0.84,-90,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,1.60489473,2.502772327,1.081050812,0.957073058,0.055114357,-0.396091006,2,-3.288699413,0.987939814,0.037845529,12.51491529,1.577598466,0.406373603,0.97581559,0.462467337,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,12.5,-0.84,-45,1.935527161,2.572238873,0.702268498,0.957081554,0.044574561,1.881961061,2.443069674,0.710573099,0.96278982,0.042350547,-0.405034752,2,-3.049707404,0.984272059,0.045250557,5.657741383,1.399318619,0.424592366,0.99093646,0.133701439,6.277608895,1.439429958,0.41866807,0.994691227,0.114943522,0.909199882,1.607693118,1.067160039,0.971107088,0.046139983
20,12.5,-0.84,0,1.845984127,2.97410876,1.079246956,0.966079768,0.052749303,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.392288888,2,-2.860336411,0.984968959,0.040875988,-3.13E-18,0.999999997,1.000000005,0,1.09E-18,8.418919858,1.403488304,0.414831335,0.986594852,0.243725258,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,12.5,-0.92,-180,1.354914467,2.058231281,1.07186363,0.95923461,0.051967867,1.000000005,-3.95E-26,-2.44E-25,0,6.00E-26,-0.420737989,2,-4.083057092,0.955766807,0.072155488,0.000175026,1.642037114,0.094913681,0.651334695,1.54E-05,35.41513403,1.872930444,0.156386183,0.914464286,1.863450282,-3.13E-18,0.999999997,1.000000005,0,1.09E-18
20,12.5,-0.92,-135,1.365472595,1.62734389,0.722017337,0.941089811,0.053418178,1.313346702,1.578206727,0.713642203,0.952332878,0.053373405,-0.436524792,2,-4.472694094,0.935034328,0.095795147,36.50070268,1.787911223,0.085787559,0.953508912,1.189521486,26.51726168,1.890716075,0.172243173,0.916196439,1.519262793,4.560408779,2.080146615,1.264138141,0.994629553,0.105285669
